PH,oxy,elec,tur,tem
7,6.1,4314.2,51.4,25.6
6.9,6.4,4106,52.4,25.7
6.9,6.7,3897.5,53.7,25.9
6.8,7.1,3692.7,55.4,26
6.8,7.4,3496,57.3,26.1
6.7,7.7,3311.4,59.5,26.1
6.7,8,3143,61.9,26.2
6.7,8.2,2995,64.4,26.3
6.7,8.4,2871.6,67,26.3
6.7,8.6,2776.8,69.6,26.3
6.7,8.6,2714.9,72.2,26.2
6.8,8.6,2702.5,76.7,26.1
6.8,8.5,2713.5,78.5,26
6.9,8.4,2768.3,72.5,25.8
7,8.2,2806.8,64.7,25.6
7.1,8,2857.7,58.7,25.5
7.1,7.8,2891.5,54.4,25.3
7.1,7.6,2907.2,51.5,25.3
7.2,7.5,2916.6,50,25.2
7.2,7.3,2917.9,49.2,25.1
7.2,7.3,2903.4,48.9,25.1
7.2,7.2,2871.4,48.9,25.1
7.2,7.3,2837.9,49.1,25.1
7.2,7.5,2796.7,49.4,25.1
7.2,7.7,2801.4,50.2,25.2
7.2,7.9,2819.4,51.6,25.4
7.3,8,2861,53.6,25.5
7.3,8.1,2918.7,56.1,25.5
7.3,8.2,2956,59.5,25.5
7.3,8.2,2980.9,61.7,25.5
7.3,8.2,2978,63.5,25.5
7.3,8.1,2989,63.1,25.4
7.3,8.1,2982.8,63.4,25.3
7.4,7.9,2992.3,62.6,25.2
7.4,7.8,2957.8,62.2,25.1
7.4,7.6,2936.1,61.9,25
7.4,7.4,2949.9,63.3,24.9
7.4,7.2,3010.8,64.4,24.8
7.3,7.1,3117.6,67,24.8
7.3,6.9,3236.8,68.7,24.8
7.3,6.7,3350.9,70,24.8
7.3,6.5,3446.3,69.4,24.8
7.3,6.4,3458,67.1,24.8
7.3,6.3,3490.4,63.5,24.7
7.3,6.3,3466.2,59.9,24.7
7.3,6.4,3429.3,57.2,24.7
7.3,6.6,3370.4,55.6,24.7
7.3,6.8,3340.7,55.8,24.8
7.3,7.1,3310.1,58.5,24.8
7.3,7.2,3271.7,62.8,24.9
7.3,7.4,3219.6,67.5,25
7.3,7.4,3246.5,71.9,25
7.3,7.4,3301.3,76.7,25
7.3,7.1,3439.8,81.8,25
7.3,6.7,3617.8,90.2,25
7.3,6.4,3764.3,95.4,25
7.2,6.2,3903.1,100.1,24.9
7.2,5.9,4079,103.3,24.9
7.2,5.6,4244.2,99.2,24.9
7.2,5.3,4350.7,87.5,24.9
7.2,5.2,4418.6,77.8,24.9
7.2,4.9,4507.7,71.2,24.9
7.2,4.8,4603.3,68.4,24.9
7.2,4.7,4776.5,68.6,24.9
7.1,4.7,4949.7,70.4,24.8
7.1,4.7,5084.8,71.9,24.8
7.1,4.8,5164.5,71.4,24.7
7.1,5,5113.5,67.4,24.6
7.1,5.2,4980.3,61.1,24.6
7.1,5.4,4847.6,56.2,24.5
7.1,5.7,4701.2,53.1,24.5
7.2,6,4535.2,51.4,24.5
7.2,6.2,4383.4,51.3,24.5
7.2,6.3,4315.7,52.7,24.6
7.2,6.4,4307.9,55.1,24.7
7.2,6.2,4368.3,59.5,24.7
7.2,6,4478.9,65.4,24.7
7.2,5.6,4670.4,70.6,24.8
7.2,5.2,4877.6,75.6,24.7
7.1,5,5081.3,77.9,24.8
7.1,4.9,5227.6,77.8,24.8
7.1,4.8,5314.2,75.5,24.8
7.1,4.9,5324,70.4,24.8
7.1,4.9,5295.5,64.3,24.8
7.1,5,5284.9,59.2,24.8
7.1,5,5271.1,54.8,24.8
7.1,5,5247.4,51.9,24.7
7.1,5,5218.9,50,24.7
7.1,5.1,5182.9,49,24.7
7.1,5,5154.7,48.6,24.6
7.1,5,5098.1,48.5,24.6
7.1,5,4967.3,48.4,24.5
7.1,5.2,4797.2,48.5,24.5
7.1,5.4,4613.3,48.7,24.5
7.1,5.7,4417,49.2,24.6
7.1,5.9,4316.6,50.2,24.6
7.1,6.1,4275.2,51.8,24.7
7.1,6,4331.8,54,24.8
7.1,5.8,4468.3,56.6,24.9
7.1,5.4,4713.7,59.6,24.9
7.1,5.1,5024.4,62.7,24.9
7.1,4.7,5454.6,67.2,25
7.1,4.6,5850.7,72.4,25
7,4.5,6188.3,76,25
7,4.5,6477.8,75.5,25
7,4.6,6670.1,73,25
7,4.8,6723.9,67.6,25
7,4.9,6670.3,60.6,24.9
7,5.2,6476.1,55.3,24.8
7.1,5.3,6268.6,51.7,24.8
7.1,5.4,6112.1,49.8,24.7
7.1,5.3,5974.1,48.8,24.6
7.1,5.4,5843.1,48.4,24.5
7.1,5.5,5712.4,48.2,24.4
7.1,5.7,5501.6,48.2,24.3
7.1,5.8,5298.8,48.2,24.2
7.1,6,5118.4,48.6,24.1
7.1,6,4995,49.2,24.2
7.1,6,4946.2,50,24.3
7.1,5.8,4898.1,51,24.4
7.1,5.6,4782.7,52.2,24.6
7.1,5.4,4595.7,53.4,24.7
7.2,5.3,4369.3,53.3,24.9
7.3,5.2,4638.8,52.6,25
7.4,5.2,5512.3,52.4,25
7.5,5.5,6196.8,51.8,25
7.5,5.7,6735.8,51.7,25
7.6,5.7,7147.8,52.1,25
7.6,5.7,7407.7,52.8,25
7.6,5.6,7506.7,53.8,24.9
7.6,5.7,7476.2,53.3,24.9
7.6,5.8,7255.7,52.2,24.9
7.6,6.1,6985.4,51.1,24.8
7.7,6.2,6711.5,50.1,24.8
7.7,6.4,6468.6,49.2,24.7
7.8,6.6,6281.1,48.6,24.6
7.8,6.8,6109.1,48.2,24.6
7.8,7,5923.5,48,24.5
7.8,7.1,5747.9,47.9,24.4
7.8,7.2,5555.1,48,24.4
7.8,7.4,5334.5,48.1,24.4
7.8,7.6,5104.7,48.4,24.4
7.8,7.9,4847.7,48.5,24.5
7.9,8.2,4669.4,48.7,24.6
8,8.6,4552.7,49,24.7
8.1,8.9,4513.9,49.5,24.8
8.1,8.9,4569.7,50.3,24.9
8,8.6,4750.1,51.5,24.9
7.9,7.9,5074.4,53.3,24.9
7.9,7.4,5465.8,54.8,24.8
7.8,7,5854.2,57.5,24.8
7.8,6.6,6199.4,61.4,24.8
7.8,6.2,6469,64.2,24.8
7.7,6.1,6550.7,67.5,24.8
7.7,6,6542.8,66.9,24.7
7.7,6,6469.4,63.7,24.7
7.7,6.1,6342.2,58.6,24.7
7.7,6.2,6234.5,54.5,24.6
7.7,6.2,6164.1,51.6,24.6
7.7,6.3,6067.7,49.7,24.5
7.6,6.3,5977.9,48.4,24.5
7.6,6.4,5891.7,47.8,24.4
7.7,6.5,5826.7,47.5,24.3
7.7,6.5,5774,47.6,24.3
7.7,6.6,5734.2,47.9,24.3
7.7,6.7,5715.4,48.3,24.3
7.8,6.8,5699.3,48.6,24.3
7.8,7,5685.6,48.9,24.4
7.9,7.3,5663.1,49.1,24.5
8,7.8,5621.9,49.2,24.6
8.1,8.5,5566.3,49.2,24.8
8.2,9.1,5510,49.3,24.9
8.3,9.4,5461.4,49.5,25
8.3,9.5,5456.3,50,25
8.3,9.2,5500.8,50.6,25
8.2,8.6,5583.9,50.9,24.8
8.1,8,5703.9,51.5,24.7
8,7.3,5874.2,52.4,24.6
7.9,6.7,6010.3,53.5,24.5
7.9,6.4,6090.4,53.9,24.5
7.8,6.2,6096.6,52.6,24.4
7.8,6.2,6061.5,51.2,24.4
7.8,6.2,6031.8,50.1,24.3
7.7,6.1,6011.9,49.2,24.3
7.7,6.1,5989.7,48.6,24.2
7.7,6.1,5958.1,48.3,24.1
7.7,6.2,5902.7,48,24
7.7,6.3,5829.2,47.8,23.9
7.8,6.5,5740.7,47.7,23.8
7.8,6.7,5684.3,47.8,23.8
7.9,6.8,5663.5,48.1,23.8
7.9,7.1,5669.5,48.4,23.9
8,7.5,5660.9,48.7,24
8,7.9,5632.2,49,24.1
8.1,8.4,5584.5,49.5,24.2
8.2,8.7,5507.8,50.2,24.2
8.2,8.9,5395.1,51,24.3
8.3,9,5228.4,51.7,24.3
8.3,9,5029.3,51.3,24.3
8.3,8.8,4805.9,50.8,24.3
8.3,8.3,4827.2,50.5,24.3
8.2,7.9,5081.1,50.6,24.3
8,7.3,5368.1,51,24.3
7.9,6.8,5540,50.4,24.3
7.8,6.4,5559.7,50,24.3
7.8,6.1,5409,49.6,24.2
7.8,6,5388.9,49.1,24.2
7.8,6,5185.3,48.8,24
7.8,6,5093,48.4,23.8
7.8,6.2,5002.3,48.1,23.6
7.8,6.3,5016,48,23.4
7.8,6.4,5059.5,48,23.3
7.8,6.5,5135.6,48,23.3
7.8,6.7,5206.6,48,23.3
7.9,7,5298.8,48.2,23.4
7.9,7.3,5229,48.4,23.5
7.9,7.6,4980.9,48.6,23.7
8,8,4550.8,48.9,23.9
8.1,8.4,4079.5,49.2,24.1
8.1,8.8,3444.5,49.6,24.2
8.2,8.9,3128.6,50,24.3
8.2,8.7,2710.8,50.4,24.2
8.1,8.3,2745.3,50.6,24.1
8,7.7,2770.2,50.2,24
7.9,7.1,2862.7,49.9,23.9
7.8,6.7,2798.7,49.6,23.8
7.8,6.4,3118.9,49.3,23.7
7.7,6.2,3344.6,49,23.7
7.7,6.1,3656.9,48.8,23.7
7.7,6.1,3561.5,48.7,23.6
7.7,6.2,3441.7,48.6,23.6
7.7,6.4,3099.5,48.5,23.5
7.7,6.6,2839.8,48.3,23.3
7.8,6.8,2360.6,48.1,23.2
7.8,7,2090.2,48,23.1
7.8,7.1,1893,47.9,23.1
7.8,7.1,1946.2,47.9,23.1
7.8,7.3,1815.3,48,23.1
7.8,7.5,1841.5,48.2,23.2
7.8,7.9,1709.2,48.5,23.4
7.8,8.3,1673.7,49,23.7
7.9,8.9,1588.3,49.5,24
7.9,9.5,1601.9,50.1,24.3
8,9.9,1541.2,51.1,24.5
8,10,1619.5,52.3,24.6
8,9.9,1500.2,53.7,24.5
7.9,9.6,1603.9,53,24.3
7.9,9.1,1692.5,51.9,24.1
7.8,8.5,1990.1,50.9,23.9
7.7,8,2153.3,50,23.7
7.6,7.5,2230,49.4,23.6
7.6,7,2219.2,49,23.5
7.5,6.5,2311.6,48.8,23.4
7.5,6.2,2079.9,48.6,23.3
7.4,6,2021.6,48.6,23.3
7.4,5.9,1970.8,48.5,23.2
7.4,5.9,2169.1,48.5,23.1
7.4,5.9,2060.5,48.4,23.1
7.4,5.9,2082.9,48.4,23.1
7.3,5.9,2053.1,48.1,23
7.3,5.9,2199.9,47.8,23.1
7.3,6.1,2101.4,47.4,23.2
7.3,6.4,2139.2,46.6,23.3
7.3,6.8,2085.3,45.7,23.5
7.3,7.3,2237.9,45,23.6
7.3,7.9,2156.5,44.7,23.7
7.4,8.5,2044.1,45.8,23.8
7.4,9.1,1844.1,49.5,23.9
7.5,9.5,1969.5,57.6,24
7.6,9.7,2224.2,72.6,24
7.7,9.6,2909.2,96.2,24
7.8,9,3675.4,128.7,23.8
7.8,8.2,4308.6,155.4,23.7
7.8,7.5,4777.3,188.1,23.6
7.8,6.9,5112.7,180.5,23.5
7.7,6.4,5344.8,164.4,23.4
7.6,6,5498.3,160.1,23.4
7.6,5.8,5547.3,150.7,23.3
7.6,5.7,5518.4,153.8,23.2
7.6,5.9,5442.7,146.7,23.1
7.7,6.2,5305.9,121.3,23
7.7,6.6,5117.1,105.3,22.8
7.8,6.9,4957.7,89.6,22.7
7.8,7.1,4849.5,86.6,22.6
7.8,7.2,4797.7,96.6,22.5
7.8,7.3,4795.1,110.6,22.6
7.8,7.4,4832.2,135.4,22.7
7.8,7.5,4897.1,165.8,22.8
7.9,7.6,4970.6,144.4,23
7.9,7.8,4992.6,129.3,23.1
7.9,7.8,5012.1,125.5,23.2
7.9,7.8,5056.6,120.8,23.2
7.9,7.6,5143.4,125.5,23.2
7.9,7.2,5272.2,110,23.2
7.9,6.8,5438.6,105.4,23.2
7.8,6.2,5642.9,114.3,23.2
7.8,5.8,5820.3,126,23.2
7.7,5.3,6038.3,151.3,23.2
7.7,5,6184.8,185.4,23.2
7.6,4.8,6206.9,169,23.1
7.6,5,6147.6,159.4,23
7.6,5.2,6042.8,141.3,22.9
7.6,5.4,5920,136.7,22.7
7.6,5.6,5749.4,143.3,22.5
7.6,5.8,5607.9,119.1,22.3
7.6,5.8,5520.5,105.5,22.2
7.6,5.9,5468.6,106.2,22.1
7.6,6,5442.1,120.3,22
7.6,6.1,5433.1,143.1,22
7.6,6.3,5434.3,128.7,22.1
7.7,6.7,5431.5,120.9,22.2
7.7,7,5415,124.4,22.3
7.8,7.4,5378.8,129.7,22.5
7.8,7.9,5327.9,129.6,22.6
7.9,8.5,5253.8,134.5,22.7
8,9.1,5156.6,107.5,22.8
8,9.5,5064.5,85.4,22.9
8,9.9,4967.3,71.4,23
8.1,10.2,4828.1,65.5,23.1
8.1,10.4,4634.5,66.6,23.1
8.1,10.4,4412.7,72.4,23.1
8,10.3,4148.2,73.5,23.1
8,10.1,3873.8,76.2,23
7.9,9.9,3663.2,70.1,22.9
7.9,9.6,3494.8,65.7,22.8
7.9,9.4,3345.3,63.3,22.7
7.8,9.2,3201.8,56.9,22.6
7.8,8.9,3079.4,52.3,22.5
7.8,8.7,2981.6,49.7,22.4
7.7,8.4,2894.6,49.3,22.3
7.7,8.2,2810.7,51.6,22.3
7.7,8.1,2748.6,56.9,22.2
7.7,8,2706.5,65.7,22.2
7.7,8.2,2674.9,77.8,22.2
7.7,8.5,2643.3,88.4,22.3
7.7,8.9,2614.5,92.3,22.5
7.8,9.3,2593,97.6,22.7
7.8,9.7,2581.2,85.1,22.8
7.8,9.9,2579.8,76.5,22.9
7.8,10,2593,74.2,23
7.8,9.7,2626.4,78.7,22.9
7.7,9.2,2688.2,88.4,22.9
7.7,8.9,2734.9,91.9,22.8
7.7,8.6,2787.1,90.5,22.8
7.7,8.3,2820.1,89.4,22.7
7.6,8.1,2852.4,77.5,22.7
7.6,8,2865.6,69.4,22.6
7.6,7.7,2871.8,66.8,22.5
7.6,7.5,2876.1,70,22.5
7.5,7.2,2882.7,77.6,22.4
7.5,7.1,2888.7,87.1,22.4
7.5,6.8,2894.9,76.9,22.3
7.5,6.7,2902.7,67.8,22.2
7.5,6.6,2912.6,62.2,22.2
7.5,6.5,2924,60.8,22.2
7.4,6.5,2936.8,63.2,22.2
7.4,6.6,2939.8,68.4,22.2
7.4,6.7,2930.6,68.4,22.3
7.4,6.9,2918.8,69.4,22.4
7.4,7.2,2911.6,63.1,22.6
7.4,7.5,2911.1,58.8,22.8
7.4,7.7,2918.9,57.8,22.9
7.4,8,2932.6,61,23.1
7.4,8,2952.5,68.6,23.2
7.4,7.7,2991.6,80.6,23.1
7.4,7.3,3048.2,90.4,23.1
7.4,6.8,3120.5,101.1,23
7.4,6.4,3186.5,89.7,23
7.4,6,3256.3,78,22.9
7.4,5.8,3308.9,68.8,22.9
7.4,5.7,3338.4,60.5,22.9
7.4,5.6,3335.3,55.5,22.9
7.3,5.8,3297.5,53.2,22.9
7.4,6,3244.8,52.3,22.9
7.4,6.2,3203.2,53.2,22.9
7.3,6.2,3176.9,55.8,22.9
7.3,6.1,3171.2,58.4,22.8
7.3,6,3174,62,22.8
7.3,6,3176.2,62.8,22.8
7.3,5.9,3173.2,60.6,22.7
7.4,6,3160.4,59.8,22.7
7.4,6.4,3132.8,58.8,22.8
7.4,7,3087.1,59.9,22.9
7.4,7.6,3038.1,63,23
7.4,8.2,2990.2,62.1,23.3
7.5,8.8,2939.2,63.9,23.5
7.5,9.2,2890.5,69.1,23.7
7.5,9.2,2860.7,76.1,23.8
7.5,8.8,2858.3,85.1,23.7
7.4,8,2891.8,81.2,23.6
7.4,7.3,2934.4,77.3,23.5
7.4,6.6,2983.4,74,23.4
7.4,6.2,3016.3,71.7,23.3
7.3,6.1,3029,70.7,23.3
7.3,5.9,3033.8,72,23.3
7.3,5.8,3029.9,65.7,23.3
7.3,5.7,3013.8,61.4,23.3
7.3,5.6,2998,59.9,23.3
7.3,5.6,2988.7,59.2,23.2
7.3,5.5,2978.4,62.3,23.2
7.3,5.6,2963.9,69.7,23.2
7.3,5.7,2937.7,79,23.1
7.3,5.9,2897.2,92.1,23.1
7.3,6,2858.1,94.7,23.1
7.3,6.1,2830.7,102.5,23.1
7.3,6.2,2817.4,115.5,23.1
7.3,6.4,2815.4,107.7,23.1
7.3,6.5,2820.4,106.7,23.1
7.3,6.6,2828,114.2,23.2
7.3,6.8,2837.8,114,23.2
7.4,7.1,2850,121.4,23.3
7.4,7.2,2867.7,121,23.3
7.4,7.1,2894.1,120.2,23.3
7.4,7.1,2933.6,124.1,23.3
7.4,7,2988.1,106.2,23.3
7.3,6.8,3042.3,89,23.2
7.3,6.7,3076.2,75.4,23.2
7.3,6.5,3111,69.2,23.1
7.3,6.2,3156.6,70.5,23
7.3,5.9,3214.7,77.7,23
7.3,5.6,3275,80.9,22.9
7.3,5.5,3324,89.3,22.8
7.3,5.5,3365.2,97.6,22.8
7.2,5.4,3398.3,108.6,22.7
7.2,5.3,3418.2,122,22.5
7.2,5.3,3408,102.5,22.4
7.2,5.4,3385.5,85.9,22.2
7.2,5.5,3349.5,75.7,22.1
7.3,5.7,3299.1,72.5,22.1
7.3,5.9,3245.3,75,22.1
7.3,6.2,3189,73.6,22.1
7.3,6.4,3129.1,73.1,22.3
7.3,6.7,3081.9,74.8,22.5
7.3,7.1,3039.3,67.6,22.7
7.3,7.5,2987.1,61.8,23
7.3,7.6,2950.9,59.9,23.1
7.3,7.4,2946.7,62.4,23.1
7.3,6.9,2986.8,69.1,23.1
7.3,6.2,3056.2,79,22.9
7.3,5.5,3118.4,80.5,22.8
7.3,5.1,3168.7,85.1,22.7
7.2,4.7,3210.5,92.5,22.6
7.2,4.6,3222.9,86.6,22.6
7.2,4.5,3218.2,83.2,22.5
7.2,4.5,3194.3,77.1,22.4
7.2,4.7,3157.9,75.2,22.4
7.3,5.1,3118.4,77.7,22.3
7.3,5.4,3079.5,75.3,22.2
7.3,5.6,3049.9,76.5,22.2
7.3,5.8,3027.5,80.6,22.1
7.3,6,3009.3,73.2,22
7.2,5.9,2994.7,68.7,22
7.2,5.8,2979.8,68.3,22
7.2,5.8,2957.9,69.1,22.1
7.2,5.9,2917.9,72.8,22.2
7.2,6.2,2858.6,70.7,22.4
7.3,6.6,2769.7,69.8,22.7
7.3,7.3,2647.4,70.7,23
7.3,8,2507.8,64.6,23.3
7.4,8.4,2416.9,60.1,23.4
7.5,8.6,2391.3,58.1,23.3
7.7,8.7,2391.7,57.1,23.3
7.8,8.5,2404.1,57.8,23.1
7.9,8.3,2420.3,58.6,23
7.9,8.1,2435.3,58.8,23
7.9,7.9,2436.6,57.4,22.9
7.9,7.7,2444.2,56.7,22.8
7.9,7.5,2459.7,55.6,22.8
7.8,7.2,2477.8,55,22.7
7.8,7,2480.8,52.9,22.6
7.8,6.8,2469.9,51.2,22.5
7.7,6.6,2449.3,50,22.5
7.7,6.4,2425.7,49.2,22.4
7.7,6.2,2405.9,48.8,22.3
7.6,6.1,2391.4,48.6,22.3
7.6,6.1,2378.2,48.6,22.3
7.6,6.2,2361.2,48.7,22.3
7.6,6.5,2337,49,22.5
7.7,6.9,2317.1,49.6,22.7
7.8,7.5,2302.4,50.2,22.9
7.9,8.3,2287.6,51,23.2
8,9.2,2270.9,51.9,23.6
8.2,10,2251.3,53,24
8.3,10.6,2224.4,53.5,24.2
8.4,11,2184.5,53.4,24.3
8.4,11,2145.8,52.9,24.3
8.3,10.7,2104.4,52.9,24.1
8.2,10.4,2060.3,53.9,23.8
8.1,10,2019,56,23.6
8,9.5,2007,59,23.4
8,9.1,2014.8,60.5,23.3
7.9,8.6,2039.9,58.8,23.2
7.8,8.1,2071.8,55.7,23.2
7.8,7.6,2099.8,53.2,23.1
7.8,7.4,2107.3,51.3,23.1
7.7,7.2,2099.4,50.1,23
7.7,7,2087.5,49.3,22.9
7.7,7,2077.7,48.9,22.9
7.7,6.9,2069.5,48.9,22.8
7.7,6.8,2061.2,49,22.8
7.7,7,2050.2,49.3,22.8
7.7,7.3,2036.5,49.8,22.8
7.8,7.9,2026.6,50.7,23
7.9,8.5,2019.4,52,23.3
7.9,9.2,2000,52.4,23.6
8,9.7,1974.5,53.2,23.9
8,10,1941.3,54.7,24.1
8,9.9,1919.7,56,24.2
8,9.3,1947.8,57.6,24.2
7.9,8.6,2033.8,60.3,24.1
7.8,7.7,2184.3,62.8,23.9
7.7,6.9,2369,62.5,23.8
7.6,6,2568.3,61.3,23.6
7.6,5.5,2720.6,61.7,23.5
7.5,5.2,2801.8,62.2,23.5
7.5,5,2796.8,62.2,23.4
7.5,5.1,2708.4,61.9,23.4
7.5,5.3,2630.1,62.8,23.3
7.5,5.3,2588.1,64.4,23.2
7.5,5.3,2563.1,65.6,23.1
7.5,5.2,2555.4,65.8,23
7.5,5.1,2561.2,64.8,22.9
7.5,5,2577.2,62.7,22.7
7.4,5,2605.9,59.2,22.6
7.4,5,2632.8,56.7,22.5
7.4,5.1,2653.2,54.8,22.5
7.5,5.2,2655.9,53.2,22.4
7.5,5.3,2632.5,51.5,22.4
7.5,5.6,2570.5,50.4,22.5
7.5,6,2454.9,49.8,22.7
7.5,6.4,2291.2,49.7,22.8
7.5,6.5,2152.5,50.3,22.9
7.5,6.5,2061.8,51.9,23
7.5,6.5,2021.7,54.8,23
7.5,6.2,2035.4,59,22.9
7.5,5.7,2104.3,64,22.8
7.4,5.2,2219.8,65.1,22.7
7.4,4.8,2378.6,64.7,22.7
7.4,4.5,2559.6,62.3,22.6
7.4,4.2,2785.1,60,22.6
7.4,3.9,3034.7,58.5,22.6
7.4,3.8,3187.4,55.4,22.6
7.4,3.9,3258.3,52.8,22.5
7.4,4,3228.9,50.9,22.4
7.4,4.2,3136.5,49.4,22.2
7.4,4.6,2978.6,48.4,21.9
7.4,4.9,2837.2,47.8,21.7
7.4,5.1,2735,47.6,21.5
7.4,5.3,2668.4,47.6,21.4
7.4,5.4,2642.3,47.8,21.4
7.4,5.6,2649.2,48.1,21.4
7.4,5.7,2673.7,48.3,21.5
7.4,5.8,2709.5,48.6,21.6
7.4,6.1,2747,48.9,21.7
7.4,6.4,2775.4,49.3,21.8
7.5,6.6,2797.3,49.9,21.8
7.5,6.7,2821.2,50.8,21.9
7.5,6.7,2861.3,52.2,21.9
7.5,6.4,2936,53.9,21.9
7.4,5.8,3061.5,54,21.9
7.4,5.1,3249.1,54.3,21.9
7.3,4.5,3481.4,54.9,21.9
7.3,3.9,3702.4,54.6,21.9
7.3,3.4,3897.4,53.3,21.9
7.3,3.2,4011.4,52.2,21.9
7.3,3.4,4028.9,51.4,21.8
7.3,3.9,3921.7,50.3,21.7
7.3,4.2,3823.6,49.4,21.5
7.3,4.5,3738.2,48.8,21.4
7.3,4.7,3668.3,48.4,21.3
7.3,4.8,3613.5,48.1,21.2
7.3,4.8,3570.9,48.1,21.1
7.3,4.8,3537.3,48.1,21.1
7.3,4.9,3503.2,48.4,21.1
7.3,5.1,3463.2,48.7,21.2
7.3,5.4,3429.3,48.9,21.3
7.3,5.9,3401.2,49.1,21.5
7.4,6.4,3373.1,49.1,21.6
7.4,7.1,3335.5,48.9,21.8
7.4,7.8,3277.8,48.7,21.9
7.4,8.6,3202.6,48.5,22
7.5,9,3138.7,48.6,22.1
7.5,8.8,3149.7,48.9,22
7.4,8.3,3210.2,49.3,22
7.4,7.7,3281.4,49.9,21.9
7.4,7.1,3337.1,50.6,21.8
7.3,6.8,3371.6,51.4,21.8
7.3,6.4,3387.8,51.6,21.7
7.3,6.2,3388.7,51,21.7
7.3,6.2,3390.8,50.5,21.6
7.3,6.2,3375,50,21.6
7.3,6,3354.6,49.5,21.5
7.3,6,3334.8,49.2,21.5
7.3,5.9,3317,49.2,21.4
7.2,5.8,3299.7,49.1,21.4
7.2,5.6,3283.8,48.7,21.3
7.2,5.5,3266.8,48.2,21.3
7.2,5.8,3247.8,47.6,21.3
7.2,6.3,3223.9,46.9,21.5
7.2,6.9,3191,46.4,21.7
7.2,7.6,3142.7,46.9,22
7.3,8.6,3074,48.7,22.4
7.4,9.6,2985.8,53.2,22.8
7.5,10.2,2903.2,61.5,23.1
7.8,10.4,2901.7,75.6,23.2
8.1,10.3,2942.4,96.5,23.1
8.3,10.3,2978.9,121.1,23
8.6,10.2,3015.9,136.7,22.9
8.7,10.1,3052.6,155.2,22.8
8.8,10,3079.7,136.3,22.7
8.7,9.9,3091.7,122.8,22.6
8.7,9.7,3108.8,117.4,22.6
8.7,9.4,3129.1,98.1,22.5
8.6,9.1,3143.8,87.3,22.4
8.5,8.8,3125.5,86.4,22.4
8.4,8.6,3077.2,94,22.4
8.4,8.3,3012,105.9,22.4
8.4,8,2958.3,92.4,22.4
8.3,7.8,2913.3,77.1,22.4
8.3,7.6,2840.6,64.5,22.4
8.4,7.6,2766.2,56.8,22.3
8.4,7.8,2686,54,22.4
8.4,8,2595.2,56.4,22.4
8.5,8.4,2521.5,63.8,22.5
8.5,8.6,2483,76.2,22.5
8.5,8.7,2465,92.1,22.6
8.6,9.1,2461,95.9,22.7
8.7,9.6,2476.1,103.8,22.8
8.8,9.9,2518.6,113.1,22.8
8.7,9.6,2601.9,104.2,22.8
8.6,8.8,2727.4,101.9,22.7
8.5,8.1,2841.9,103,22.5
8.4,7.6,2891.6,113.3,22.4
8.3,7.3,2872.4,129.7,22.4
8.3,7.2,2830.6,123.3,22.4
8.2,7,2778.9,118.8,22.4
8.2,6.8,2748,122,22.4
8.1,6.6,2726.6,118.1,22.4
8.1,6.4,2721.5,118.7,22.4
8,6.2,2729.1,100.6,22.4
8,6,2741.5,80.2,22.4
8,6.1,2743.1,65.1,22.3
8.1,6.3,2732.1,56.8,22.3
8.1,6.5,2720.5,55.3,22.3
8.1,6.7,2713.8,60.7,22.3
8.1,7,2708.5,72.9,22.3
8.2,7.2,2704,91.1,22.4
8.2,7.3,2703,112.7,22.4
8.2,7.3,2711.1,111.1,22.5
8.1,7,2736.8,111.4,22.5
8.1,6.7,2789.7,98.9,22.5
8,6.3,2880.7,91.8,22.5
7.9,5.8,3019.7,92.1,22.6
7.9,5.3,3204.8,91.2,22.5
7.8,4.9,3391.6,96,22.5
7.8,4.6,3548.7,106.9,22.5
7.7,4.5,3575.2,99.9,22.5
7.8,4.7,3499.7,101.6,22.5
7.8,4.9,3388.2,115.7,22.6
7.8,5,3274.9,139.7,22.6
7.8,5.1,3190.3,174.7,22.6
7.8,5.1,3135.2,176.1,22.6
7.8,5.1,3112.7,182.6,22.5
7.8,5.1,3115.7,199.2,22.5
7.8,5.2,3111.4,169.8,22.5
7.8,5.4,3106,153.1,22.5
7.8,5.5,3102.9,152.2,22.5
7.8,5.6,3103,140.6,22.6
7.8,5.7,3107.3,142.7,22.6
7.8,5.7,3118.8,141.6,22.6
7.8,5.6,3144.6,133.2,22.7
7.8,5.5,3198.7,136.2,22.7
7.8,5.2,3295.9,137.2,22.7
7.7,4.8,3441.6,128,22.7
7.7,4.5,3629.4,124.8,22.7
7.7,4,3872.6,109.1,22.7
7.6,3.5,4175.8,98.1,22.7
7.6,2.9,4563.4,93.6,22.7
7.6,2.5,4987.6,84.3,22.6
7.5,2.2,5444.8,81,22.7
7.5,2,5867.6,85.2,22.7
7.5,2.1,6170.5,92.1,22.8
7.5,2.3,6312.7,102.9,22.8
7.5,2.6,6311.9,96.8,22.8
7.5,2.9,6188.5,84.7,22.7
7.6,3.3,5929.2,77.2,22.7
7.6,3.7,5661.9,73.4,22.6
7.6,4,5411.5,74.1,22.5
7.6,4.4,5176.4,79.3,22.3
7.6,4.6,4997.6,76.9,22.2
7.6,4.7,4881.6,77.2,22.2
7.6,4.8,4815.7,81.4,22.2
7.6,4.8,4789.4,82.5,22.2
7.6,4.9,4795.9,87,22.2
7.6,4.9,4829,85.2,22.2
7.6,4.8,4874.2,76.9,22.2
