PH,tem,elec,tur,oxy
7.6,21.2,18248.7,20.9,8.3
7.7,21.4,17532.7,21.1,8.7
7.7,21.5,16873.6,21.3,9.1
7.7,21.7,16282.6,20.5,9.4
7.7,21.8,15760.3,20.8,9.6
7.8,21.8,15344.9,21.6,9.7
7.8,21.9,15010.6,21.6,9.8
7.8,21.8,14732.7,22.1,9.9
7.8,21.8,14525.4,22.2,10
7.8,21.8,14396.6,22.7,10.1
7.8,21.9,14340.1,24.7,10.3
7.8,22.1,14338.5,28.6,10.5
7.9,22.4,14371.1,37.5,10.8
8,22.9,14454.4,53.7,11.1
8.1,23.3,14604.1,76.4,11.3
8.3,23.6,14809.9,104.9,11.4
8.4,23.5,15100.4,120.7,11.1
8.4,23.2,15454.8,135.2,10.3
8.5,22.9,15639.9,105.4,9.7
8.6,22.7,15655.3,76.6,9.4
8.6,22.6,15607.1,53.8,9.2
8.7,22.5,15516.9,39.1,9.2
8.7,22.5,15508,29.5,9.2
8.7,22.4,15707.5,25.6,9
8.6,22.2,16258.3,26.7,8.4
8.5,22,17301.1,29.9,7.5
8.3,21.7,18829.7,35.5,6.4
8.2,21.4,20568.3,39.4,5.4
8,21.2,22259,41.2,4.5
7.9,21,23562.7,41,3.9
7.9,20.9,24334.7,38.5,3.5
7.8,20.8,25104.8,35.4,3.3
7.8,20.8,25819.1,33.6,3.1
7.8,20.7,26859.5,31.7,3.1
7.8,20.6,28514.7,30.1,3
7.8,20.5,30957.7,29.3,3
7.7,20.3,34130.9,27.9,3
7.8,20.2,37439.2,26.7,3
7.8,20.1,40381.4,26.8,3.1
7.8,20.2,42646.5,26.6,3.3
7.8,20.2,44373.7,28.3,3.6
7.9,20.4,45729,29.6,4.4
7.9,20.5,46639.9,29.5,5.2
8,20.6,47077.7,28.5,5.7
8,20.6,47103.8,25.6,6.1
8,20.6,46739.2,22.2,6.1
8,20.5,45897.4,19.4,5.9
8,20.5,44439.9,17.2,5.6
7.9,20.4,42180.1,15.2,5.3
7.9,20.3,39322,14.2,5.2
8,20.3,36616,14.2,5.2
8,20.3,34131.1,14.9,5.2
8,20.3,31859.7,16.1,5.3
8.1,20.3,29770.8,17.4,5.4
8.1,20.3,27904.6,18.5,5.5
8.2,20.3,26496.1,19.4,5.6
8.2,20.3,25507.9,20,5.7
8.2,20.3,24967.8,20.1,5.7
8.2,20.3,24859.3,20,5.7
8.2,20.4,25134.8,19.6,5.7
8.1,20.5,25707.5,19.1,5.7
8.1,20.5,26324.9,18.9,5.8
8.1,20.6,27056.8,20.5,5.9
8.1,20.7,27771.5,21.5,5.9
8,20.7,28458.4,21.7,5.9
8,20.7,28932.5,21.9,6
8,20.7,29255.4,21.8,5.9
8,20.7,29320.7,21.4,5.9
8,20.7,29195.5,21.2,5.9
8,20.7,28845.2,21.1,5.9
8,20.7,28366.4,21.4,6
8,20.8,27891.6,21.6,6.2
8.1,20.8,27419.3,21.9,6.5
8.1,20.8,26967.7,22,6.8
8.2,20.8,26562.9,21.8,7
8.2,20.9,26180.6,21.5,7.1
8.2,20.9,25836.4,21.3,7.2
8.2,20.9,25499.3,21.1,7.4
8.3,20.9,25093.8,21.2,7.6
8.3,20.9,24613.5,21.4,7.9
8.4,20.9,24027.2,21.9,8.1
8.4,20.9,23443.8,22.6,8.4
8.5,20.9,22830.5,23.4,8.7
8.5,21,22212.6,24.3,8.9
8.5,21.1,21735.7,25.2,9.1
8.5,21.2,21486.2,25.7,9.3
8.5,21.3,21647.3,26.4,9.2
8.5,21.3,22116.9,27.2,8.8
8.4,21.3,22728.3,28.4,8.4
8.3,21.2,23442.6,29.7,7.9
8.3,21.1,24015.6,30,7.5
8.2,21.1,24389.6,29.9,7.1
8.2,21.1,24429.8,29.2,6.9
8.2,21.1,24259.7,28,6.7
8.2,21.1,24047.7,26.8,6.7
8.3,21,23865.4,25.2,6.6
8.3,21,23783.7,24.2,6.6
8.3,21,23962.8,24.3,6.5
8.2,20.9,24498.3,26.1,6.1
8.1,20.9,25311.3,27.6,5.7
8.1,20.8,26353.8,29.4,5.2
8,20.7,27535.9,31.1,4.7
7.9,20.6,28497.9,31,4.3
7.9,20.6,28806.5,28.5,4.1
7.9,20.6,28571.3,25.5,4.2
7.9,20.6,28356.8,23.2,4.3
7.9,20.6,28443.9,22.2,4.3
7.9,20.7,28648.8,21.5,4.3
7.9,20.8,28922.3,20.7,4.4
7.9,20.8,29144.3,20.6,4.6
7.9,20.9,29608.5,21.4,4.8
7.9,20.9,30278.9,22.7,4.9
7.8,20.9,31299.1,24.6,4.9
7.9,20.9,31760.7,25.2,5.1
7.9,20.8,30820.4,23.9,5.5
8,20.8,30136.9,21.8,5.6
7.9,20.7,29802.2,19.6,5.5
7.9,20.7,29696.9,17.8,5.4
7.9,20.6,29593.2,16.9,5.2
7.9,20.6,29506.7,16.2,5.1
7.9,20.5,29321.4,16.5,5.1
7.9,20.3,28901.7,17.4,5.2
7.9,20.2,28530.7,18.4,5.3
7.9,20.1,28163.2,18.9,5.4
7.9,20,27735.7,19,5.6
7.9,19.9,27295.3,19.1,5.9
8,19.7,26785.5,19.3,6.2
8,19.6,26246.8,19.1,6.5
8,19.5,25601.6,19.2,6.9
8.1,19.5,24843,19.6,7.3
8.2,19.5,24089.5,20.5,7.9
8.3,19.7,23380.3,21.1,8.5
8.3,19.8,22825.9,21.9,9
8.4,20,22455.3,23,9.5
8.4,20.2,22112.9,24.6,10.1
8.4,20.3,21836.3,25.8,10.7
8.5,20.4,21652.8,26.8,11.1
8.5,20.4,21595.9,27.3,11.2
8.5,20.4,21658.7,27.6,11
8.4,20.3,21848.4,27.1,10.4
8.4,20.3,22079.9,26.7,9.8
8.3,20.2,22285.8,26.8,9.3
8.3,20.2,22423,27.5,8.9
8.3,20.2,22535.4,28,8.5
8.3,20.2,22581.8,28.9,8.3
8.3,20.2,22605.6,30.2,8.2
8.3,20.2,22568.1,30.4,8.1
8.3,20.2,22498.4,29.3,8
8.3,20.2,22348.6,27.4,8.1
8.3,20.2,22041.2,26,8.3
8.4,20.1,21561.2,25,8.6
8.4,20.1,20871.3,24.3,9.1
8.5,20.1,20002.3,24,9.5
8.5,20.2,19014.4,24.1,10
8.5,20.3,18010.3,24.8,10.4
8.6,20.5,16993.6,25.5,10.9
8.6,20.7,16100.3,25.8,11.2
8.6,20.9,15543.8,26.3,11.5
8.6,21.1,15352.1,26.9,11.6
8.6,21.2,15352.2,27.4,11.6
8.6,21.3,15403.5,28.1,11.5
8.6,21.4,15530.9,28.6,11.3
8.6,21.3,15882.7,28.4,10.9
8.5,21.1,16300.3,27.4,10.4
8.5,20.9,16721.5,27.4,9.9
8.5,20.8,17111.7,28,9.5
8.4,20.8,17393.3,29,9.2
8.4,20.8,17509.8,29.8,9
8.4,20.8,17545.5,30,8.9
8.4,20.8,17506.1,29.9,8.9
8.4,20.8,17387.2,29.3,9
8.4,20.8,17135.3,28.3,9.1
8.5,20.9,16841.6,28,9.1
8.5,20.9,16554.7,27.8,9.2
8.5,20.9,16196.8,27,9.3
8.5,21,15834.7,26.1,9.4
8.5,21,15548.3,26.1,9.4
8.5,21.1,15383.1,26.9,9.3
8.5,21.1,15347.5,28,9.2
8.4,21.1,15486.4,28.8,8.9
8.4,21.1,15799.3,29.4,8.7
8.4,21.1,16288.1,30.1,8.5
8.4,21.1,16957.7,31,8.3
8.3,21.1,17835.4,31.6,7.9
8.3,21,18838.5,31.4,7.4
8.2,20.9,19907,31,7
8.2,20.8,20925.6,31.1,6.5
8.2,20.8,21731.1,31,6.1
8.1,20.7,22206.7,31.6,5.9
8.1,20.7,22368.6,32.3,5.7
8.1,20.8,22355.9,32.5,5.6
8.1,20.9,22111.8,32.2,5.5
8.1,20.9,21810.8,31.2,5.6
8.1,21,21509.7,30,5.6
8.1,21,21235.4,29.3,5.6
8.1,21.1,20924.7,28.3,5.7
8.1,21.1,20544,27.4,5.7
8.1,21,20074.1,26.6,5.8
8.1,21,19629.5,26.1,5.8
8.2,21,19147.3,25.3,5.9
8.2,21,18675.4,25,5.9
8.2,21.1,18199.3,25.5,6.1
8.2,21.2,17684,26.7,6.5
8.3,21.4,17184.1,28.1,7
8.4,21.6,16775.5,29.4,7.8
8.5,22,16438.5,31.5,8.7
8.6,22.3,16184.1,33.5,9.8
8.7,22.7,15979.3,34.9,10.6
8.8,22.9,15828.6,36.2,11.3
8.8,23.1,15737.6,38.4,11.8
8.8,23.3,15620.7,41.9,12.3
8.9,23.4,15511.4,44.3,12.6
8.9,23.5,15412.6,45.9,12.7
8.9,23.5,15335.8,46.4,12.5
8.8,23.5,15263.1,45.4,12.2
8.8,23.4,15181.4,43.3,11.7
8.8,23.3,15065.9,40.9,11.2
8.8,23.2,14886.1,38.7,10.8
8.7,23.1,14625.2,36.8,10.3
8.7,23.1,14206.2,34.3,9.9
8.7,23,13770.5,32.1,9.6
8.7,23,13487.9,31.1,9.3
8.7,23.1,13232.7,30.7,9.1
8.7,23.2,13014.8,30.8,9
8.7,23.2,12829.6,31.3,9
8.7,23.3,12672.6,32.2,9
8.7,23.5,12539.4,33.4,9.1
8.7,23.6,12425.3,34.8,9.2
8.7,23.7,12325.9,36.3,9.3
8.7,23.8,12236.6,37.9,9.4
8.7,23.9,12152.9,39.5,9.6
8.7,24,12070.3,41,9.7
8.7,24,11984.2,42.3,9.8
8.7,24.1,11890.1,43.5,9.9
8.7,24.1,11774.2,44.6,10
8.8,24,11637.8,44.5,10
8.8,23.9,11498.7,43.7,9.9
8.8,23.8,11402.7,42.5,9.7
8.8,23.7,11374.7,40.9,9.4
8.8,23.6,11433.7,39.4,9.1
8.7,23.5,11611.1,38.5,8.7
8.7,23.4,11944.7,39.3,8.3
8.6,23.4,12421.8,39.8,7.8
8.5,23.3,12967.3,38.5,7.4
8.5,23.2,13602.2,37.8,6.9
8.4,23.1,14263.1,37.9,6.5
8.4,23,14679,38.4,6.2
8.3,22.9,15110.3,39.9,5.9
8.3,22.8,15545.9,42.1,5.6
8.3,22.7,16067,44.8,5.2
8.2,22.7,16542,47.9,4.8
8.2,22.6,16864.5,49.6,4.6
8.1,22.6,17007.6,50.8,4.5
8.1,22.6,16988.6,50.7,4.4
8.1,22.5,16880.1,50.3,4.4
8.1,22.5,16722,50,4.4
8.1,22.4,16555.9,49.6,4.4
8.1,22.3,16477.1,49.2,4.3
8.1,22.2,16509.9,48.6,4.2
8.1,22.2,16667.3,47.7,4.1
8.1,22.1,17005.2,47.7,3.8
8,22.1,17459.4,47.8,3.6
8,22.1,18019.7,47.1,3.4
7.9,22.1,18590.8,45.6,3.2
7.9,22,19043.8,43.8,3
7.9,21.9,19293.7,42.2,3
7.9,21.8,19333.9,40.9,3.1
7.9,21.6,19170.5,39.7,3.1
7.9,21.5,18863,38.7,3.2
7.9,21.3,18477.4,37.7,3.3
7.9,21.1,18059.9,36.5,3.5
7.9,21,17596.8,35.3,3.7
7.9,20.8,17101.7,34.3,4
8,20.7,16564.7,34,4.3
8,20.7,16021.2,33.9,4.7
8.1,20.7,15567.7,34.2,5.1
8.1,20.7,15224.1,35.3,5.6
8.2,20.7,14995.4,37.7,6.1
8.2,20.7,14888.4,40.9,6.4
8.3,20.7,14863.1,44.2,6.7
8.3,20.7,14905.2,48.2,6.7
8.2,20.7,14998,51.3,6.5
8.2,20.7,15103.3,53,6.1
8.1,20.7,15168.2,47.9,5.8
8.1,20.7,15082.5,41.8,5.6
8.1,20.7,14964.8,36.6,5.5
8.1,20.6,14826.1,32.7,5.5
8.1,20.6,14679.8,29.4,5.5
8.1,20.5,14577.1,27.4,5.5
8.1,20.5,14524.1,26.1,5.5
8.1,20.5,14516.3,25.7,5.4
8.1,20.4,14572.1,25.9,5.3
8.1,20.4,14713,27.1,5.2
8,20.4,14943.6,29.2,5
8,20.4,15235.9,31.8,4.9
8,20.4,15516.4,33.6,4.7
8,20.3,15025.4,30.9,4.6
8,20.3,14533.5,28.5,4.7
8,20.4,14135.6,27.3,4.8
8,20.4,13825.5,27.2,5
8.1,20.5,13577.2,27.5,5.3
8.1,20.5,13410.6,28.3,5.6
8.1,20.6,13385.4,28.8,5.5
8.1,20.7,13434.2,29.3,5.3
8,20.8,13470,29.9,5.2
8.2,21.1,13402,26,6.2
8.1,20.7,13647,32,4.9
8,20.6,13504,28,5.2
8,20.7,13460,27,4.9
7.9,20.6,13541,30,4.5
8,20.6,13655,32,4.1
7.9,20.6,13699,30,4.1
7.8,20.5,14023,35,3.5
7.9,20.5,14095,31,4.1
8,20.5,14078,35,3.7
7.8,20.6,14242,35,3.2
7.7,20.7,13687,21,3.2
7.9,21,13472,23,4.2
8.1,21.1,13269,30,5.3
7.9,21.2,14514,28,4.4
7.9,21.1,13826,22,4.4
7.9,21.1,14044,26,4.2
8,21,14197,36,4
7.8,21,14372,32,4
7.8,21,14766,31,3.9
7.8,21,15288,34,3.4
8,21,15662,36,3.5
7.7,21,15877,35,3
7.7,21,16188,35,3.4
7.7,21,16027,33,3.3
7.9,21,15933,34,3.5
7.7,21.1,15854,32,3.2
7.7,21.1,16038,31,3.3
7.7,21,16254,31,3.2
7.9,21,16177,34,3
7.6,20.9,15914,27,3
7.6,21,16206,31,3
7.6,21,16314,33,3.1
7.8,21,16140,32,3.1
7.7,20.6,15575,24,3.8
7.7,20.4,15573,26,3.9
7.6,20.3,15257,25,4.1
7.8,20.3,15317,27,4.3
7.7,20.3,15146,25,4.2
7.7,20.2,15062,25,4.2
7.6,20.2,15040,25,4.1
7.8,20.3,15023,25,4.3
7.6,20.3,14983,22,4.2
7.7,20.3,14932,26,4.7
7.6,20.3,14949,24,4.3
7.8,20.4,14947,26,4.7
7.6,20.5,14937,24,4.6
7.6,20.7,14992,25,4.5
7.6,20.9,15289,26,3.9
7.8,20.8,15896,33,3.6
7.5,20.8,17248,39,2.4
7.5,20.8,17179,36,2.5
7.5,20.7,16692,32,2.7
7.8,20.8,16601,36,3
7.5,20.8,16380,32,2.9
7.5,20.8,16120,26,3
7.5,20.8,16044,25,3.5
7.8,20.5,15990,29,3.6
7.5,20.6,16158,27,3.1
7.5,20.5,15946,25,3.5
7.5,20.2,15743,22,3.9
7.7,20.2,15782,24,3.8
7.5,20,15687,25,3.9
7.5,20,15664,22,4.2
7.5,19.9,15650,22,4.2
7.7,19.9,15581,23,4.8
7.5,20.1,15566,20,4.8
7.5,20.3,15537,21,5
7.5,20.2,15367,20,5.1
7.7,20.2,15270,23,5.3
7.7,20.3,15258,29,4.8
7.8,20.2,15368,26,5.2
7.8,20.3,15643,26,4.4
7.9,20.4,16099,30,3.7
7.6,20.4,16428,31,3.3
7.7,20.4,16602,32,3.2
7.6,20.5,16856,32,2.7
7.8,20.5,16960,33,2.6
7.6,20.6,16859,29,2.7
7.6,20.4,16495,22,2.8
7.6,20.6,16610,29,3.3
7.9,20.5,16248,18,4.2
7.7,20.4,15796,22,4.7
7.6,20.5,15796,12,4.7
7.7,20.4,15801,21,4.5
7.9,20.3,15726,22,4.6
7.7,20.3,15750,18,4.7
7.8,20.1,15255,22,5.3
7.8,20.1,15172,21,5.3
7.9,20.2,15623,24,4.8
7.7,20.2,15370,25,4.9
7.7,20.3,15135,21,5.7
8,20.4,14570,21,6.7
8.1,20.4,14500,23,7.2
8.1,20.7,14235,21,7.6
8.1,20.8,14202,21,7.8
8,21,14208,21,8
8.2,21.1,14115,24,9.3
8.1,21,13901,26,9.2
8.2,20.8,13351,26,9.7
8.3,20.8,13086,22,9.4
8.2,20.7,13026,25,9.5
8.1,20.7,12993,24,8.8
8.2,20.7,12988,26,8.7
8.1,20.6,12750,22,8.4
8.2,20.6,12624,23,8.8
8.1,20.6,12373,22,8.2
8.1,20.5,12139,22,8.2
8.1,20.6,12273,21,7.9
8.1,20.6,12351,25,8.2
7.9,20.5,12142,22,7.5
8.1,20.4,12067,18,7.9
8.1,20.3,11640,18,8.1
8.2,20.2,11403,21,8.8
8.1,20.4,11481,14,8.4
8.2,20.5,11510,19,8.9
8.2,20.7,11490,25,9.5
8.2,20.6,11453,28,10.1
8.3,20.7,11441,26,9.7
8.4,20.7,11243,26,10.2
8.3,20.7,10976,32,10.4
8.2,20.7,10942,32,11
8.4,20.8,10947,29,10.6
8.3,20.7,11000,31,10.3
8.4,20.7,10945,32,10.3
8.2,20.7,11258,36,9.6
8.2,20.7,11211,38,9.1
8.3,20.6,11046,31,9.2
8.3,20.6,11003,25,9.4
8.2,20.5,10994,32,9.5
8.2,20.5,10606,26,8.9
8.2,20.4,10238,25,9.1
8.2,20.4,9915,21,8.8
8.2,20.4,9734,22,8.9
8.2,20.4,9713,21,8.3
8.1,20.4,9877,17,8.2
8.1,20.4,9712,14,8
8.1,20.4,9388,26,8.8
8.2,20.6,9239,27,9.2
8.3,20.8,9204,28,9.9
8.3,21,9231,27,10.4
8.2,21,9260,26,11
8.5,21.1,9251,36,11.3
8.4,21.1,9261,33,10.8
8.5,21.2,9261,31,11.1
8.2,21.2,9186,38,11.9
8.4,21.3,8720,35,11.1
8.4,21.3,8686,35,10.9
8.4,21.3,8782,35,10.7
8.2,21.2,8922,33,10.7
8.3,21.2,8915,35,10
8.4,21.2,8929,35,10.2
8.2,21.2,8886,31,9
8.2,21.1,8915,34,8.7
8.2,21.1,8854,31,8.6
8.2,21.1,8815,31,8.9
8.2,21,8646,24,8.9
8.1,20.9,8412,23,8.5
7.9,20.9,8313,18,7.9
8,20.8,8250,18,7.7
8,20.9,8340,18,7.9
8.1,20.9,8400,26,8
7.9,21,8427,24,7.3
8,21.1,8955,26,7.4
8,21.3,8948,28,7.6
8.1,21.2,9344,25,8.1
8.1,21.6,8573,22,8.6
8.1,21.6,8689,24,8.1
8.1,21.7,8796,24,8
8.1,21.7,9150,26,8.5
8,21.6,9447,28,7.6
8,21.6,9123,24,8
8,21.6,9320,26,7.7
8.1,21.5,8828,25,7.9
8,21.6,8967,26,7.3
7.8,21.5,9428,35,6.6
7.8,21.6,9505,32,6.2
8,21.5,9429,34,6.1
7.8,21.5,9534,35,5.8
7.8,21.4,9185,27,5.9
7.8,21.3,9067,22,6
7.9,21.3,9245,30,5.9
7.8,21.2,9021,24,6.2
7.7,21.2,9056,29,5.9
7.8,21.2,8962,26,6.3
7.9,21.2,9057,29,6.2
7.8,21.4,9016,31,6.7
8,21.7,8947,26,8.1
7.8,21.8,8893,25,7.2
8,22.1,8927,33,9.9
8.2,22.1,8869,26,9.7
8.3,22.1,8889,36,10
7.7,21.8,9018,28,6.1
7.9,21.8,9050,30,6.4
8.4,22.6,8909,36,11.2
8.6,22.8,8881,34,11.9
8.4,22.7,8908,31,10.4
8.1,22.4,8941,36,10
8.4,22.4,8860,32,10.5
8.4,22.3,8864,30,10.2
8.1,22.2,8965,34,8.2
8,22,9084,36,7.1
7.9,22,9025,31,7.2
7.9,22.1,8980,33,6.9
7.9,22,9033,29,6.3
7.9,22,9049,40,6.7
7.7,22,9005,34,5.8
7.7,21.9,8985,33,5.7
7.8,21.8,8956,36,5.9
7.9,21.9,9022,39,5.5
7.7,22.1,9010,38,5.1
7.7,22.2,9019,34,5.7
7.7,22.6,9016,32,6
8,23,9039,37,7.1
7.9,23.8,9001,31,7.4
8.5,25,9018,39,10.9
8.5,25.3,8988,47,10.4
8.1,24.9,8908,46,10.1
8.2,23.3,8963,36,7.9
8.1,23.2,8944,49,8.2
8.1,23.2,8973,38,7.6
8,23,9038,39,7.7
8,22.7,9039,46,6.5
7.8,22.4,9124,39,5.8
7.8,22.3,9122,40,5.8
7.9,22.3,9160,46,6
7.8,22.3,9133,42,5
7.7,22.4,9116,45,4.7
7.7,22.6,9085,38,4.3
7.8,22.8,9104,40,4.4
7.6,22.9,9049,40,3.8
7.7,22.9,9062,39,4.2
7.7,22.8,9046,37,4.3
7.8,22.9,9077,50,5
7.6,22.8,9072,49,4.5
7.7,22.9,9069,43,4.3
7.8,22.9,9119,36,4.9
7.9,22.5,9348,54,4.1
7.7,22.4,9574,70,5
7.7,22.2,10109,71,4.2
7.6,22.1,10504,62,3.8
7.9,22.3,10375,64,4.2
7.7,22.3,10633,63,4.3
7.8,22.5,10404,152,4.9
8.1,22.8,10158,40,7.3
8.1,22.8,10109,92,7.1
7.8,22.6,10470,182,5.6
7.8,22.6,10947,75,5.1
7.8,22.6,10987,119,5
8,22.5,11081,87,4.7
7.8,22.6,11037,162,5.3
7.7,22.6,10950,99,5.6
7.9,22.3,10673,39,5.7
8,22.1,10597,85,5.2
7.6,22.3,10739,158,4.1
7.7,22.4,11049,56,4.3
7.7,22.3,10961,192,4.4
8,22.4,11187,89,4.3
7.7,22.5,11221,56,4.4
7.8,22.5,11209,49,5.3
7.8,22.6,11185,50,5
8.1,22.7,11145,47,5.7
7.9,22.8,11104,47,5.4
8,23.1,11088,46,6.2
7.9,23.2,11054,46,6
8.2,23.1,10995,52,6.7
7.9,23,10987,50,5.9
8,22.5,10832,46,6.1
7.8,22.4,10920,46,5.4
8.1,22.2,10759,46,5.8
7.8,22.4,11085,72,4.3
7.8,22.3,11076,61,4.6
7.8,22.2,11103,50,4.7
8.1,22.3,11170,62,4.6
7.7,22.2,11099,53,4.6
7.7,22.1,11075,48,4.5
7.7,22.2,11130,54,4.5
8.1,22.1,11082,44,5.4
7.8,22.1,11005,39,5.3
7.7,22.2,11032,49,4.9
7.7,22.1,11016,53,4.6
8.1,22.2,11080,53,4.7
7.7,22.3,11163,57,4.5
7.7,22.4,11203,54,4.5
7.6,22.5,11268,70,3.8
8.1,22.6,11275,57,4.5
7.8,23,11196,48,5.7
8.1,23.1,11092,43,7.5
7.9,22.7,11125,46,6.1
8.2,22.8,11111,47,7.4
7.9,22.7,11109,54,6.5
7.9,22.5,11117,59,5.9
7.9,22.6,11006,50,6.2
8.1,22.5,11055,65,6
7.8,22.5,10953,50,5.8
7.9,22.5,10916,46,6
7.8,22.6,10976,50,5.7
8.1,22.7,10991,50,5.9
7.7,22.7,10979,53,5.2
7.8,22.7,10870,49,5.5
7.7,22.7,10967,45,4.8
8,22.7,10916,45,4.8
7.9,22.8,10474,50,6.8
8.2,22.7,10134,43,7.8
8,22.8,10115,50,7.4
8.2,22.8,10025,50,8.1
8.3,23,10011,46,8.8
8.4,23.2,9995,50,9.7
8.4,23.4,9982,49,10.5
8.3,24,9971,59,12.1
8.7,24.3,9955,50,12.8
8.6,24.9,9950,53,12.8
8.7,25.4,9887,50,12.9
8.3,24.7,9926,46,12.2
8.6,24.5,9942,53,11.8
8.7,24.5,9896,55,11.9
8.6,24.5,9872,53,11.5
8.3,24.3,9893,50,11.6
8.3,24.1,9966,62,9
8.4,24,9935,52,9.6
8.3,23.9,9930,50,9
8.2,23.7,9933,48,9.1
8.2,23.7,9892,45,8.4
8.1,23.6,9910,43,7.5
8,23.5,9921,53,6.9
8.1,23.5,9917,50,6.8
8,23.5,9982,49,6.5
8,23.5,9992,52,6.3
7.8,23.6,9918,43,5.9
8,23.6,9971,50,5.7
7.9,23.7,9954,49,5.5
7.8,23.8,9956,52,5.4
7.8,24.1,9929,57,5.8
7.9,24.2,9936,45,5.3
7.9,24.6,9931,45,6.6
8.4,25.5,9842,49,9.6
8.7,26.6,9790,55,12.2
8.1,26.7,9665,63,13.4
8.6,25.8,9623,61,10.8
8.7,25.8,9364,54,12.2
8.4,25.2,9521,50,9.6
8.1,25.3,9495,60,9.9
8.3,25.2,9476,52,8.8
8.2,25,9544,55,8.1
8.1,25,9526,53,7.3
8,24.9,9466,51,7.8
8.1,24.8,9371,44,7.5
8.2,24.7,9363,40,8.2
8.2,24.7,9329,40,8.4
8,24.6,9323,40,8.4
8.2,24.6,9299,40,7.9
8,24.5,9467,66,6.2
7.9,24.5,9496,57,6.2
7.9,24.5,9495,47,7
7.9,24.6,9547,58,6
7.8,24.6,9601,70,5.3
7.8,24.6,9628,77,5.2
7.9,24.7,9724,89,5.3
7.7,24.5,9831,92,4.2
7.7,24.5,9847,81,4.5
7.7,24.2,9984,84,3.7
7.8,24.2,9943,71,4.2
7.6,24.1,10030,77,3.8
7.6,24,10109,86,3.4
7.6,24,10262,149,3.4
7.8,23.8,10244,72,3.3
7.6,23.8,10193,37,4.2
7.6,23.8,10242,91,3.7
7.5,23.9,10476,71,3.4
7.8,23.6,10357,116,3.7
7.6,23.4,10279,51,3.4
7.5,23.6,10489,59,3.4
7.5,23.6,10474,91,3.1
7.7,23.4,10479,57,3.1
7.5,23.4,10537,59,3
7.5,23.2,10499,54,3
7.6,23.1,10428,45,3.7
7.7,23.2,10628,172,3.1
7.5,23.2,10668,158,3.1
7.5,23.1,10718,75,2.8
7.5,23.3,10982,69,2.5
7.7,23.2,10873,51,3.8
7.6,23,10762,43,4
7.6,22.9,10527,51,4
7.5,22.8,10561,46,3.7
7.7,22.8,10602,44,3.9
7.6,22.8,10626,210,3.8
7.5,22.6,10500,49,3.4
7.5,22.5,10442,210,3.4
7.7,22.5,9638,330,4.7
7.6,22.6,9462,40,4.6
7.6,22.5,9456,500,4.4
7.6,22.4,9464,44,4.2
7.7,22.3,9536,41,4.2
7.6,22.4,9568,458,3.8
7.6,22.4,9546,46,3.7
7.5,22.4,9640,57,3.6
7.7,22.2,9633,268,3.5
7.5,22,34635,197,3.8
7.6,21.7,32801,206,4.4
7.6,21.9,13979,349,4
7.7,21.9,11788,45,4.1
7.6,21.8,11311,401,4.4
7.6,21.9,10739,38,4.5
7.6,22.1,10559,39,4.8
7.8,22,10381,422,5.5
7.7,22.1,10300,46,5.8
7.7,22,10267,45,5.8
7.7,22,10206,140,6.3
7.8,21.9,10128,51,6.3
7.7,21.9,9919,361,5.8
7.7,21.9,9793,133,5.5
7.7,21.8,9763,35,5.3
7.7,21.7,9807,93,5.2
7.6,21.8,9750,35,4.9
7.6,21.7,9729,32,4.3
7.6,21.8,10025,27,4.4
7.7,21.6,9903,36,3.9
7.6,21.8,10603,34,4.4
7.6,21.7,10176,76,4
7.6,21.7,10146,34,4.2
7.7,21.5,10026,23,4.1
7.6,21.5,9997,20,4.1
7.6,21.5,9970,33,4
7.5,21.6,10173,118,3.5
7.7,21.7,10602,55,3.1
7.5,21.8,10744,49,3.5
7.5,21.8,10493,58,3.2
7.5,21.8,10346,35,3.3
7.6,21.7,10278,104,4.1
7.6,21.8,10218,21,4.5
7.6,21.8,10287,35,3.8
7.6,21.9,10228,59,4.3
7.6,22,10250,36,3.8
7.5,22,10192,31,4
7.6,21.8,10114,63,4
7.5,21.9,10090,33,3.9
7.6,21.8,10178,36,4
7.5,21.8,10230,23,3.5
7.5,21.8,10313,40,3.1
7.5,21.8,10667,70,3.1
7.6,21.8,10683,62,2.5
7.5,21.7,10351,36,2.3
7.5,21.7,10609,64,3.5
7.5,21.6,10466,93,2.9
7.6,21.5,10421,29,3.9
7.5,21.5,10398,53,3.4
7.5,21.4,10386,26,3.6
7.5,21.4,10373,27,3.6
7.6,21.3,10350,55,4.1
7.5,21.3,10203,27,4.1
7.5,21.3,10105,95,3.8
7.5,21.4,10117,113,3.7
7.6,21.4,10152,32,4.6
7.7,21.4,9998,300,5.7
7.7,21.4,9806,71,6.5
7.9,21.5,9716,35,6.6
8,21.4,5,359,6.5
7.8,21.4,9878,39,5.6
7.7,21.3,10087,45,4.9
7.6,21.4,10644,197,4.3
7.9,21.4,6,61,3.6
7.6,21.2,11222,93,4
7.7,21.2,10484,237,4.9
7.6,21.2,11386,50,4.1
7.9,21.2,6,294,4.2
7.6,21.3,12572,78,4
7.5,21.2,12419,40,3.8
7.5,21.2,12757,500,3.7
7.9,21.1,6,45,3.7
7.5,21.2,12834,43,3.4
7.5,21.1,13182,283,4
7.8,20.9,37837,346,4.3
8,20.9,25,500,4.7
7.6,20.7,31506,168,5
7.6,20.8,15156,39,5.4
7.6,21.1,14549,500,4.4
